cons,averageTTL,active,life,domainName,target
1,49,16.98015058,17.99863107,freesmileys.org,0
1,56,0,0.999315537,shaiyax.com,0
1,52,2.995208761,3.997262149,pinoypetforum.com,0
2,50,11.95893224,13.99863107,doomby.com,0
1,56,22.98973306,24,lorealparisusa.com,0
1,52,20.69267625,20.99931554,topman.com,0
1,56,1.070499658,1.998631075,inklusion-freiburg.net,0
1,56,10.90485969,12.99931554,daysoftheyear.com,0
1,53,25.98767967,26.99794661,anheuser-busch.com,0
1,232,25.90554415,26.99794661,robinhood.com,0
1,49,21.00205339,21.99863107,freedownloadscenter.com,0
1,38,17.83709788,20,chinavalue.net,0
1,101,13.3853525,17.99863107,gdcyl.org,0
1,54,24.90896646,26.99247091,timeforkids.com,0
1,232,24.90896646,25.99589322,coastalliving.com,0
2,41,16.28747433,17.99863107,lookuppage.com,0
1,56,6.001368925,6.997946612,insurancebusinessmag.com,0
1,42,15.49623546,17.99589322,redocn.com,0
1,45,17.00479124,19.00068446,groklaw.net,0
1,51,7.961670089,8.999315537,smcsecuritystudents.com,0
1,43,18.80903491,20,zgjrw.com,0
1,228,29.96030116,31.00342231,nippon.com,0
1,48,20.83778234,26.00136893,clevelandart.org,0
1,56,26.23956194,32.99657769,html.com,0
1,53,11.17043121,16,tubefilter.com,0
1,57,25.9137577,28.00273785,denverbroncos.com,0
1,46,16.98288843,17.99589322,passeportsante.net,0
1,52,23.47433265,26.99520876,bseindia.com,0
1,56,16.79671458,26.00136893,pullandbear.com,0
1,56,23.98631075,24.99657769,psychiatrictimes.com,0
1,116,22.46132786,28.99657769,livescore.com,0
1,57,11.01163587,16,mrctv.org,0
1,43,22.99520876,24,j-cast.com,0
1,56,22.99794661,24.99657769,chambersandpartners.com,0
1,51,14.82272416,16.82135524,zeitgeistmovie.com,0
2,119,26.00410678,27.00068446,pps.org,0
1,56,10.00410678,11.00068446,list25.com,0
1,51,12.18617385,13.99863107,sudarshansilk.com,0
1,55,25.99315537,27.00342231,movies.com,0
1,96,25.83709788,31.00068446,bam.org,0
1,54,24.91444216,26.00136893,decider.com,0
1,41,17.32785763,20.99931554,mycodes.net,0
1,24,14.05065024,17.13073238,idolator.com,0
1,46,22.03148528,22.99794661,netfilter.org,0
1,50,25.00752909,34.99520876,btselem.org,0
1,54,21.99041752,23.00068446,abc27.com,0
1,56,15.23340178,20.99931554,articles.org,0
1,47,17.00205339,17.99863107,cyberfanatix.com,0
1,56,17.43737166,21.99863107,tntdrama.com,0
1,45,2.95687885,4,zvb59.com,0
1,51,14.92128679,16,mygamesonline.org,0
1,57,25.98767967,26.99794661,wella.com,0
1,56,5.407255305,5.995893224,uniquepalette.com,0
1,56,12.00273785,12.99931554,sodapdf.com,0
1,56,25.00752909,26.99794661,lordandtaylor.com,0
1,57,21.00752909,26.00136893,lambdalegal.org,0
1,119,17.41820671,19.00068446,blinkx.com,0
3,104,11.99726215,13.99863107,000pc.net,0
1,49,8.498288843,14.00136893,juzimi.com,0
1,53,23.30184805,24.99657769,goupstate.com,0
1,51,11.32922656,12,webestools.com,0
2,50,25.84257358,28.00273785,aaup.org,0
1,56,21.9301848,22.99794661,fashionnetwork.com,0
1,56,14.00136893,15.00068446,startwithwhy.com,0
1,46,19.00068446,20,eltima.com,0
1,49,21.97672827,26.99794661,edie.net,0
1,56,4.837782341,10.00136893,nv.ua,0
1,56,21.85352498,23.00068446,reviewcentre.com,0
1,46,27.00068446,28,univ-paris8.fr,0
1,56,11.00068446,12.99931554,tnooz.com,0
1,56,11.90417522,12.99931554,cvedetails.com,0
1,56,10.98973306,13.00205339,termpapersworld.com,0
1,40,17.40451745,22.00136893,zjstv.com,0
2,49,23.93155373,24.99657769,accountingweb.com,0
1,56,8.002737851,8.999315537,musicbusinessworldwide.com,0
1,46,14.00136893,14.99794661,vansirc.net,0
2,57,13.06502396,15.00068446,appcelerator.com,0
1,38,9.872689938,19.00068446,duitang.com,0
1,50,12.98836413,13.99863107,kantarworldpanel.com,0
1,56,10.00410678,11.00068446,forumactif.org,0
1,56,23.00068446,23.99726215,theatermania.com,0
1,56,10.35181383,14.00136893,tickcounter.com,0
1,47,0.167008898,0.999315537,biblebaptistny.org,0
1,54,22.98699521,23.99726215,thesims.com,0
1,54,24.91170431,26.99520876,levistrauss.com,0
1,53,19.9890486,20.99931554,simpsonsworld.com,0
1,50,17.9192334,20,onrpg.com,0
1,48,21.48939083,24.99931554,opengeospatial.org,0
1,51,18.91854894,20,pspad.com,0
1,39,21.95756331,23.00068446,freett.com,0
1,49,14.85010267,16,nvaccess.org,0
1,56,19.79466119,28.99657769,justdial.com,0
1,56,18.63381246,19.00068446,sanparks.org,0
1,56,9.990417522,11.00068446,citynews1130.com,0
1,56,10.00410678,11.00068446,sketchthemes.com,0
2,56,5.366187543,9.998631075,coolors.co,0
1,54,25.72210815,26.73237509,whistlerblackcomb.com,0
1,49,0.459958932,0.999315537,lasix20.com,0
1,230,19.57015743,28.99657769,jrj.com,0
1,54,23.98631075,24.99657769,lasvegasnow.com,0
2,53,26.74058864,28.00273785,rrstar.com,0
1,56,2.98973306,3.997262149,cheapjerseychinabiz.com,0
1,47,23.99726215,33.99589322,sentencingproject.org,0
1,56,11.77823409,15.99726215,insidethegames.biz,0
1,116,25.9137577,27.00068446,dejanews.com,0
1,232,30.91581109,32.00273785,cirrus.com,0
1,43,13.28952772,16,songshuhui.net,0
2,44,26.51060917,27.60301164,ssh.com,0
1,116,16.07392197,24,getharvest.com,0
1,48,3.997262149,4.999315537,casinobablogames.com,0
1,56,10.54620123,11.00068446,litecoin.org,0
1,76,18.30253251,20,laiwang.com,0
1,56,21.00479124,24,ipwatchdog.com,0
1,40,19.61670089,21.99863107,mycar168.com,0
1,56,17.5578371,18.63655031,typepad.fr,0
1,51,18.91854894,20.99931554,boreme.com,0
1,56,4.030116359,4.999315537,girls-nsk.me,0
1,56,18.00136893,18.99794661,raptr.com,0
1,242,16.00273785,16.99931554,jpeds.com,0
1,56,16.91991786,17.99863107,asnjournals.org,0
1,57,3.989048597,13.00205339,hortonworks.com,0
1,30,23.51813826,28.99383984,redhotchilipeppers.com,0
1,37,9.590691307,19.00068446,tieyou.com,0
1,56,25.48391513,26.99520876,nizkor.org,0
1,56,27.56468172,28.56125941,linotype.com,0
1,239,19.51540041,20.52019165,ladocumentationfrancaise.fr,0
1,50,12,12.99931554,berkeleyside.com,0
1,56,10.41478439,16,moroccoworldnews.com,0
1,53,19.53456537,25.00205339,pipl.com,0
2,42,6.004106776,7.000684463,w88thailand.net,0
1,56,12.00273785,12.99931554,childmind.org,0
1,119,18.83641342,20.69815195,bonnaroo.com,0
1,56,20.0054757,25.00205339,survivalinternational.org,0
1,43,19.00068446,20,raceresult.com,0
1,54,23.18412047,25.31964408,calculator.net,0
1,56,24.35318275,26.99520876,systransoft.com,0
2,244,7.868583162,12.99931554,moovitapp.com,0
1,56,16.89253936,17.99863107,fotothing.com,0
1,52,15.26899384,21.95756331,saskatchewan.ca,0
1,45,25.0568104,27.95071869,wprost.pl,0
1,56,3.967145791,4.999315537,greenessays.co.uk,0
1,56,2.110882957,3.997262149,motiliumtablets.com,0
1,56,15.07460643,20.5284052,gcaptain.com,0
1,51,13.71115674,16,uid.me,0
1,54,18.91854894,22.00136893,52z.com,0
1,52,22.98151951,23.9945243,totalwar.com,0
1,233,21.9137577,23.00068446,forbesindia.com,0
1,83,7.055441478,8.999315537,cloudaccess.host,0
1,47,25.99863107,27.00068446,sfbg.com,0
1,244,23.91238877,25.99863107,the-tls.co.uk,0
1,231,21.85078713,30.99794661,infojobs.net,0
1,116,10.99794661,12.99931554,startupgrind.com,0
1,44,12.01916496,13.01574264,nobody.jp,0
1,56,19.00342231,20,onedesigns.com,0
1,48,10.95687885,12,canada-choice.com,0
1,96,23.99726215,33.99863107,pta.org,0
1,107,0,0.999315537,conservatimes.com,0
1,116,26.98699521,27.99726215,gillette.com,0
1,45,13.92744695,15.00068446,kpi.ua,0
2,50,11.00068446,12.99657769,boomeranggmail.com,0
1,56,25.06502396,26.06160164,jr-central.co.jp,0
1,54,18.49965777,20,metalinjection.net,0
1,57,25.83709788,27.00068446,mcny.org,0
1,56,6.918548939,8,gamebrott.com,0
1,104,16.84052019,17.99863107,williamlong.info,0
1,48,11.03353867,13.00205339,17track.net,0
1,57,22.00410678,25.00205339,sdtimes.com,0
1,103,26.00136893,26.99794661,denver.org,0
1,51,18.95687885,20,storm2k.org,0
1,56,17.03764545,22.00136893,humanrightsfirst.org,0
1,116,21.48117728,24,thefancy.com,0
1,51,16.99383984,18.99794661,hauteliving.com,0
1,51,21.91649555,23.00068446,fidh.org,0
1,56,8.394250513,16,crowdstrike.com,0
1,48,17.724846,22.99794661,domainvip.com,0
1,119,7.843942505,12,coretrax.net,0
1,31,20.00273785,20.99931554,sysaid.com,0
1,231,10.04243669,11.03901437,gizmodo.jp,0
1,231,4.016427105,5.013004791,asahi.co.jp,0
1,56,15.23613963,21.00205339,brenebrown.com,0
1,48,0.254620123,0.999315537,vigrageneic.com,0
1,221,15.00342231,16,twitterfeed.com,0
1,56,21.16632444,22.99794661,corante.com,0
1,56,20.00273785,20.99931554,biology-online.org,0
1,51,9.084188912,9.998631075,beyblade-games.net,0
1,240,29.93292266,31.00068446,nwa.com,0
1,27,24.91444216,26.99794661,watchguard.com,0
1,44,21.01574264,22.01232033,tower.jp,0
1,43,24.21081451,29.00205339,aclweb.org,0
1,50,11.91238877,13.99589322,maxcdn.com,0
1,232,9.908281999,11.00068446,whispersystems.org,0
1,50,27.00068446,28,cirad.fr,0
1,56,21.90554415,23.00068446,azom.com,0
1,53,24.14784394,25.99589322,pressconnects.com,0
1,232,23.98631075,25.99863107,kaptest.com,0
1,216,12.93360712,13.99863107,budurl.com,0
1,57,26.41204654,26.99794661,lupus.org,0
1,51,23.90965092,24.99657769,switched.com,0
1,57,12.83504449,13.99863107,journalistsresource.org,0
1,56,24.63244353,32.99931554,gmfus.org,0
1,56,10.92128679,12,ocks.org,0
1,49,0.887063655,1.998631075,viagrahsk.com,0
1,51,7.000684463,12,littlefreelibrary.org,0
1,49,9.771389459,10.76796715,servicecenterteam.com,0
1,50,10.00410678,11.00068446,modxcloud.com,0
1,46,14.9486653,17.00205339,7910.org,0
1,57,22.54346338,29.00205339,thekingcenter.org,0
1,56,17.77412731,20,shewrites.com,0
1,56,16.00273785,16.99931554,opensubtitles.org,0
2,215,17.12251882,17.99863107,114chn.com,0
1,57,17.46475017,25.99863107,georgiaaquarium.org,0
1,57,28.91444216,30.00136893,idg.com,0
1,42,20.26283368,22.00136893,nelsonmandela.org,0
2,244,10.00410678,11.00068446,bookbub.com,0
1,49,0.966461328,1.998631075,dzintars-kiev.com.ua,0
1,50,4.120465435,4.999315537,bong88agent.com,0
1,56,23.75085558,28.99931554,chainstoreage.com,0
1,56,3.019849418,4.999315537,vw88love.com,0
1,49,0.862422998,1.998631075,tadalafil40.com,0
1,40,9.232032854,10.23134839,univ-grenoble-alpes.fr,0
1,242,15.91238877,17.99863107,hipchat.com,0
1,104,10.68035592,11.99726215,35nic.com,0
1,47,1.568788501,4,cekplagiarisme.top,0
1,39,9.973990418,16,douguo.com,0
1,119,12.1615332,13.16084873,metronews.fr,0
1,54,24.02464066,24.99657769,oneworld.net,0
1,55,25.74948665,26.99520876,thefind.com,0
1,56,21.77412731,26.99794661,psu.com,0
1,56,20.56125941,23.00068446,advrider.com,0
1,232,27.46064339,28.55578371,viz.com,0
1,235,10.39288159,16.99931554,asiae.co.kr,0
1,116,8.922655715,9.995893224,blogspot.com.co,0
1,50,24.0109514,33.99863107,epik.com,0
1,56,21.76043806,25.99589322,lessig.org,0
1,56,10.00136893,12,unian.info,0
1,56,7.863107461,17.00205339,nerdfitness.com,0
1,242,18.6091718,19.99726215,cafeshops.com,0
1,52,6.250513347,11.24709103,keycdn.com,0
2,56,5.935660507,6.995208761,essayvictory.biz,0
1,49,8.887063655,8.999315537,graniru.org,0
1,56,20.91718001,21.99863107,stanforddaily.com,0
1,231,26.01505818,27.9945243,cliffsnotes.com,0
1,57,9.984941821,19.00068446,timessquarenyc.org,0
1,35,16.91170431,17.99863107,downloadsquad.com,0
1,51,18.9596167,20,cpu-world.com,0
1,57,13.00479124,16,nokidhungry.org,0
1,56,12.89527721,16,10minutemail.com,0
1,42,18.00136893,18.99520876,phpbbguru.net,0
1,236,13.98767967,14.99794661,hayneedle.com,0
1,50,16,16.99657769,thefashionablehousewife.com,0
1,113,20.82956879,25.99863107,norc.org,0
1,39,14.88021903,16.99931554,umeng.com,0
1,107,0,1.002053388,cialisxgeneric.com,0
1,56,22.9596167,23.9945243,riu.com,0
1,18,9.987679671,12,publicdomainreview.org,0
1,56,0.862422998,5.998631075,oceanwp.org,0
1,50,10.00410678,11.00068446,myskins.org,0
1,53,25.00205339,27.00068446,horizont.net,0
1,30,22.91033539,24.99383984,rotoworld.com,0
1,113,0.002737851,0.999315537,viagenericahecv.com,0
1,56,21.14442163,22.99794661,brandrepublic.com,0
1,48,15.59753593,15.99726215,phpnet.us,0
1,53,16.00273785,18.00136893,calnewport.com,0
1,56,22.954141,24,diveglobal.com,0
1,44,18.14647502,22.00684463,or.cz,0
1,56,16.00273785,16.99931554,lacartes.com,0
1,112,25.00479124,26.00136893,worldpress.org,0
1,45,11.95893224,12.99931554,gotoip3.com,0
1,54,27.21423682,27.99726215,fastmail.com,0
1,40,15.2936345,18.53524983,hisupplier.com,0
1,232,12.91170431,14.99794661,themoviedb.org,0
1,45,20.00273785,21.99863107,palestinemonitor.org,0
1,39,21.25941136,22.99794661,dannychoo.com,0
1,244,15.00342231,16,fox11online.com,0
1,56,5.960301164,7.000684463,umutbey.com,0
1,238,23.92060233,24.99657769,trb.com,0
1,51,21.60438056,28.99383984,adherents.com,0
1,43,19.41683778,20.99931554,cnal.com,0
1,56,21.94113621,31.00068446,thebaffler.com,0
1,56,11.99726215,12.99931554,peopleofwalmart.com,0
2,56,19.69609856,24,aacu.org,0
1,56,24.99657769,25.99589322,bcbg.com,0
1,54,25.99315537,27.00342231,news10.com,0
1,46,10.42299795,16,pixelmator.com,0
1,56,22.62833676,24.99383984,mapsofindia.com,0
1,119,24.98562628,26.99520876,houseofblues.com,0
1,56,10.47775496,12.99931554,followerwonk.com,0
1,232,18.91033539,19.00068446,metasploit.com,0
1,26,24.99110198,26.00136893,gelighting.com,0
1,108,22.98425736,29.99589322,mersenne.org,0
1,56,5.002053388,5.998631075,onepageexpress.com,0
1,242,14.99794661,16.99931554,tvp.info,0
1,54,22.99794661,24.99657769,michigandaily.com,0
1,49,22.90759754,24,scielo.org,0
1,56,5.472963723,5.998631075,acheterviagrafr24.com,0
1,56,16.88158795,18.55715264,youneedabudget.com,0
1,49,5.232032854,5.998631075,zerowaste.online,0
1,46,11.91786448,12.88158795,joindiaspora.com,0
1,232,12.22997947,12.99931554,tvanouvelles.ca,0
2,56,21.99041752,23.00068446,cnnphilippines.com,0
1,57,17.00205339,17.99863107,multichannelmerchant.com,0
1,244,20.88980151,21.99863107,superstreetonline.com,0
1,119,10.10814511,12,tap4fun.com,0
1,43,16.98836413,22.00136893,legendsofamerica.com,0
1,49,20.183436,25.99863107,firstworldwar.com,0
1,56,18.69952088,20.99931554,legitreviews.com,0
1,51,18.14647502,19.23340178,whosay.com,0
1,49,27.00616016,27.00342231,cn.net,0
1,241,24.53661875,25.93566051,targus.com,0
1,243,27.58110883,27.99726215,videotron.com,0
1,56,8.862422998,12,uxdesign.cc,0
1,46,6.009582478,7.000684463,rns.online,0
1,57,21.17180014,22.04791239,banffcentre.ca,0
1,40,22.86926762,24.99931554,gdrc.com,0
1,56,18.66392882,25.99863107,intelius.com,0
1,57,24.95003422,25.99589322,army-technology.com,0
2,232,18.61738535,21.00205339,toofab.com,0
2,49,15.26078029,24,xoops.org,0
1,41,8.985626283,14.00136893,urbanchina.org,0
1,46,16.00273785,16.99931554,studivz.net,0
1,56,7.003422313,8,themerkle.com,0
1,50,18.37097878,19.00068446,memtest.org,0
1,56,19.54551677,22.55715264,bellevuecollege.edu,0
1,56,4.219028063,12,joinmastodon.org,0
1,47,11.88227242,12.99931554,451research.com,0
1,57,15.77275838,25.00205339,fairtrade.org.uk,0
1,56,2.918548939,4,pizdeporno.net,0
1,56,24.8843258,26.00136893,lucasfilm.com,0
1,56,6.362765229,12,thecollegefix.com,0
1,231,10.09993155,12.99931554,mozello.com,0
1,57,24.98562628,25.99589322,swift.org,0
1,51,4.131416838,4.999315537,javstream.us,0
1,56,4.999315537,5.998631075,channelfutures.com,0
1,52,16.55578371,23.00068446,euweb.cz,0
1,47,25.86173854,26.85831622,briantracy.com,0
1,51,13.35523614,14.99794661,gamekyo.com,0
2,56,16.99657769,17.99863107,oovoo.com,0
1,56,13.97125257,15.00068446,frandroid.com,0
1,103,16.92539357,17.99863107,xiaogushi.com,0
2,51,2.981519507,4,google-pluft.us,0
1,56,14.00136893,15.00068446,demotix.com,0
1,56,19.05544148,20.99931554,yola.com,0
1,116,1.596167009,3.000684463,cialisjesh.com,0
1,56,15.05544148,15.99726215,instaforex.com,0
1,20,24.8569473,27.00342231,wfmj.com,0
1,56,20.99657769,21.99863107,nationsonline.org,0
1,51,22.00410678,23.00068446,afar.com,0
1,116,6.001368925,8,familiarspots.com,0
1,47,2.009582478,2.997946612,online-casino.party,0
1,56,12,12.99931554,teachthought.com,0
1,57,14.93771389,20,mrdoob.com,0
1,46,1.733059548,1.998631075,dieta-vita.com,0
1,39,10.57084189,15.00068446,dili360.com,0
1,45,0,0.999315537,longchamphandbagsoutlets.com,0
1,45,13.99863107,23.00068446,jdownloader.org,0
1,56,22.98699521,23.99726215,maybelline.com,0
1,56,6.915811088,8,ledgerwallet.com,0
1,56,24.91170431,26.99520876,buschgardens.com,0
1,244,19.57289528,29.00205339,bancomundial.org,0
1,57,25.98767967,26.99794661,kmbc.com,0
1,54,16,16.99657769,meximas.com,0
1,56,23.1430527,26.99794661,amanet.org,0
1,38,6.718685832,8.999315537,ctfile.com,0
1,56,5.993155373,6.997946612,speechpublic.com,0
1,56,25.78234086,29.00205339,entnet.org,0
1,41,20.95003422,21.30047912,byui.edu,0
1,56,26.83367556,27.99726215,virusbtn.com,0
1,56,12.15058179,12.99931554,dailynewsegypt.com,0
1,56,26.00136893,30.99794661,juxtapoz.com,0
1,49,13.18822724,16,inf.ua,0
1,57,16.83778234,17.99863107,momondo.com,0
1,244,18.92676249,20,abcnews4.com,0
1,119,22.03969884,28.99657769,jux.com,0
1,241,26.41478439,29.36618754,famu.edu,0
1,56,13.98220397,15.00068446,seqlegal.com,0
2,39,13.19370294,14.99794661,yeeyan.org,0
1,50,19.99726215,20.99931554,phpclasses.org,0
1,221,26.06707734,27.06365503,zakzak.co.jp,0
1,54,22.91033539,24.99383984,dewalt.com,0
1,38,19.81930185,24.99657769,qianhuaweb.com,0
1,54,25.99041752,27.00068446,delcotimes.com,0
1,57,23.99178645,25.00205339,koat.com,0
1,53,25.50034223,26.99520876,poconorecord.com,0
1,116,15.42778919,24.99931554,revolut.com,0
1,49,15.00889802,24.99931554,sandstone-hoa.org,0
1,47,24,24.99657769,miumiu.com,0
1,116,21.72758385,28.99657769,agame.com,0
1,57,18.91581109,27.99726215,ceros.com,0
1,119,24.93086927,25.99589322,lowepro.com,0
1,53,19.18412047,22.00136893,yext.com,0
1,116,15.18138261,16,godaddygirls.info,0
1,57,24.91991786,26.00136893,fortnumandmason.com,0
1,56,21.7467488,23.00068446,shakespearesglobe.com,0
1,243,26.12457221,26.99794661,baen.com,0
1,37,9.004791239,17.00205339,weblife.me,0
1,45,19.95893224,20.99931554,itanica.org,0
1,40,7.605749487,13.00205339,lafeelphoto.com,0
1,47,9.002053388,9.998631075,classicshell.net,0
1,56,20.24914442,21.99863107,dermnetnz.org,0
1,56,8.985626283,10.99794661,inc42.com,0
1,57,33.69199179,34.04243669,claremont.edu,0
1,51,7.627652293,16.99657769,thegeekstuff.com,0
1,241,23.90965092,24.99657769,perkinelmer.com,0
2,56,2.836413415,4,essaywriterhelp.net,0
1,103,13.28678987,13.99863107,duraspace.org,0
2,238,25.99315537,27.00342231,illy.com,0
1,49,14.71321013,19.00068446,ajol.info,0
1,41,7.898699521,12.99931554,icourse163.org,0
2,57,11.00342231,12,ohhappyday.com,0
1,51,24.91718001,26.99520876,topgolf.com,0
1,56,22.98699521,23.99726215,cheaptickets.com,0
1,47,0.783025325,1.998631075,ralph-laurenoutlet.com.co,0
1,56,14.35455168,15.00068446,topofblogs.com,0
1,49,10.04243669,11.00068446,hertz-audio.com.ua,0
1,50,15.6386037,25.00205339,krop.com,0
1,53,24.32032854,25.99589322,amarillo.com,0
1,56,7.937029432,11.00068446,blacklivesmatter.com,0
1,56,25.9247091,26.99247091,campingworld.com,0
1,46,20.00273785,20.99931554,fsfe.org,0
2,116,15.91238877,16.99931554,google-analytics.com,0
1,56,19.83572895,20.99931554,acatoday.org,0
1,56,26.00136893,27.99726215,mensa.org,0
1,116,22.92128679,24,winnipegsun.com,0
2,56,11.00342231,20.99931554,bookmyshow.com,0
1,47,14.94045175,20.99931554,uncyclopedia.org,0
1,232,26.00136893,26.99794661,kval.com,0
1,57,10.00410678,12,vyond.com,0
1,55,26.91581109,28.00273785,concentric.net,0
2,53,19.95893224,27.98631075,ottawa.ca,0
1,56,23.89596167,32.99657769,unrwa.org,0
1,51,8.10403833,8.999315537,compucoin.org,0
1,240,26.98699521,28,hostels.com,0
1,57,14.99794661,16,pygments.org,0
1,244,16.678987,26.00136893,bitmex.com,0
1,46,20.75017112,25.00205339,snow-forecast.com,0
1,231,10.77344285,11.00068446,sumofus.org,0
1,53,17.89185489,19.00068446,digitick.com,0
1,45,20,20.99931554,salzburg.info,0
2,231,25.92197125,26.99520876,wwmt.com,0
1,56,6.995208761,8,vesti-ukr.com,0
1,47,22.51060917,25.99863107,audioasylum.com,0
2,232,24.59685147,25.01848049,eddiebauer.com,0
1,242,26.00136893,27.00068446,gastrojournal.org,0
1,45,14.0752909,16.99383984,hm.edu,0
1,56,4.993839836,5.995893224,payforessays.biz,0
1,46,15.00342231,16,spideroak.com,0
1,56,22.7926078,26.00136893,teach-nology.com,0
1,48,29.9028063,30.99794661,gna.org,0
1,47,8.837782341,9.998631075,iqoption.com,0
1,56,20.04928131,21.99863107,ashleymadison.com,0
1,56,14.86105407,16,wisecleaner.com,0
1,55,26.45037645,29.99589322,averydennison.com,0
1,56,13.93292266,20.99931554,almasryalyoum.com,0
1,56,17.96851472,20.99657769,mathplayground.com,0
1,56,21.908282,23.00068446,personneltoday.com,0
1,56,21.9137577,23.99726215,pdnonline.com,0
1,46,10.51334702,11.00068446,theaviationist.com,0
1,53,18.87474333,20,journaldesfemmes.com,0
1,51,21.99863107,22.99794661,hardforum.com,0
1,56,19.91238877,21.99863107,rfidjournal.com,0
1,51,23.8384668,29.00205339,theiia.org,0
1,44,14.02874743,15.02532512,webnode.jp,0
1,50,19.90691307,20.99931554,anytimefitness.com,0
1,52,18.2642026,20,web-japan.org,0
1,232,27.00616016,28.00273785,wset.com,0
1,56,14.82819986,17.00205339,vandelaydesign.com,0
1,78,22.31622177,23.99726215,vanke.com,0
1,44,4.002737851,4.999315537,russellwestbrookshoes.us,0
1,232,23.45242984,27.99726215,katc.com,0
1,50,28.61875428,28.96919918,jwu.edu,0
1,47,25.29774127,26.99520876,ingrammicro.com,0
1,46,5.514031485,8.999315537,docplayer.net,0
1,57,7.980835044,8,hyperledger.org,0
1,56,13.77960301,16,mpora.com,0
1,119,29.5523614,37.99315537,use.com,0
1,56,18.38740589,22.00136893,hollisterco.com,0
1,222,15.00342231,16,thisis50.com,0
1,119,25.99863107,30.99520876,wilton.com,0
1,47,5.867214237,6.997946612,paperhelpers.org,0
1,119,10.9596167,12,facebookhitlist.com,0
1,56,25.83162218,28.99657769,stress.org,0
1,48,17.91649555,19.00068446,canardpc.com,0
1,56,24.58590007,33.99863107,christianity.com,0
2,56,25.71663244,29.99863107,bbg.org,0
1,56,18.86652977,20,winbeta.org,0
1,56,29.45927447,30.99794661,denon.com,0
1,56,21.76043806,22.99794661,ucsfhealth.org,0
1,77,17.47843943,18.99794661,51ditu.com,0
1,30,25.53045859,26.99794661,kake.com,0
1,49,21.045859,21.99863107,museum.tv,0
1,56,21.00205339,21.99863107,vbulletin.org,0
1,244,12.87611225,13.99863107,podcastone.com,0
1,243,3.912388775,5.998631075,equifaxsecurity2017.com,0
1,46,19.00342231,20.81040383,travian.com,0
1,116,11.68240931,15.99726215,fave.co,0
1,118,25.99315537,27.00342231,dometic.com,0
1,57,9.754962355,10.99794661,choosealicense.com,0
1,56,11.40314853,19.00068446,namesilo.com,0
1,116,18.91307324,20,keyhole.com,0
2,45,18.40109514,19.00068446,deepsilver.com,0
1,54,5.941136208,8.999315537,hongkongfp.com,0
1,57,15.01437372,15.99726215,disq.us,0
1,54,21.80971937,31.00068446,newscorp.com,0
1,30,17.00479124,18.00136893,buffalo.jp,0
1,50,23.00068446,27.99726215,socialworkers.org,0
1,50,12.00273785,12.99931554,imagefra.me,0
1,56,14.00410678,15.00068446,forumotion.net,0
1,32,18.00410678,20.99931554,xmfish.com,0
1,211,23.90417522,24.99657769,rubylane.com,0
1,52,20.90622861,21.99863107,gigwise.com,0
1,56,20.00273785,30.00136893,drugwatch.com,0
1,54,22.17111567,30.99794661,ips-dc.org,0
1,46,27.50992471,27.86036961,artcenter.edu,0
1,48,23.91238877,24.99657769,psychologies.com,0
1,50,11.98083504,12.99931554,cmsmasters.net,0
1,57,19.00342231,20,drinksmixer.com,0
1,56,10.98973306,12,intothegloss.com,0
1,32,35.87953457,36.22997947,sju.edu,0
2,56,13.79329227,14.99794661,sooperarticles.com,0
1,46,4.955509925,5.995893224,birkenstocks.us,0
1,48,18.9705681,20,gpsvisualizer.com,0
1,56,15.1156742,20.99657769,nanowerk.com,0
1,46,17.98767967,18.99794661,imvu.com,0
1,56,7.917864476,8.999315537,machothemes.com,0
1,46,19.78370979,20.99931554,oszone.net,0
1,54,21.07049966,24.99931554,indiainfoline.com,0
1,56,18.29158111,25.99863107,interspire.com,0
1,47,5.002053388,5.998631075,kryllyn.net,0
1,50,25.92197125,27.00068446,kofc.org,0
1,231,20.78302533,23.00068446,recipezaar.com,0
1,111,0,0.999315537,cheapviagrafasg.com,0
1,55,22.98973306,24,scandichotels.com,0
1,56,1.026694045,1.998631075,cialisvbuy.com,0
1,119,26.98973306,32.00273785,expertise.com,0
1,56,8.971937029,13.00205339,bongacams.com,0
1,56,23.00068446,24,dailybruin.com,0
1,56,13.99041752,15.00068446,theschooloflife.com,0
1,32,19.80835044,24,themorgan.org,0
1,56,24.57768652,32,creation.com,0
1,56,22.92676249,31.99726215,charter97.org,0
1,56,23.43052704,28.99657769,pacer.org,0
1,57,10.20944559,13.00205339,pandodaily.com,0
1,47,7.868583162,8.999315537,godaddysites.com,0
1,56,21.00205339,21.99863107,livius.org,0
1,56,6.354551677,12,gordonua.com,0
1,53,16,16.99657769,diply.com,0
1,244,15.08829569,21.28678987,mercadopago.com,0
1,56,10.00410678,11.00068446,premiumcoding.com,0
1,56,7.917864476,8.999315537,casetext.com,0
1,56,25.12799452,26.12457221,equities.com,0
1,56,26.00684463,27.00342231,telecoms.com,0
1,47,25.07597536,27.24709103,inpi.fr,0
1,44,23.74811773,27.99726215,dbs.com,0
1,56,22.85284052,24.99657769,storagereview.com,0
1,56,7.915126626,8.999315537,lifeofpix.com,0
1,48,14.17111567,17.99863107,yardbarker.com,0
1,43,22.00136893,31.99726215,ros.org,0
1,57,27.12936345,27.47980835,mercer.edu,0
1,56,26.64750171,28.99657769,stormfront.org,0
1,56,9.831622177,11.00068446,trueactivist.com,0
